--------------------
"Run name","me15di_bmedclab_run2_multi.txt"
--------------------
"Average P@20 = ",.7021
"Average CR@20 = ",.3813
"Average F1@20 = ",.4748
--------------------
"Query Id ","Location name",P@5,P@10,P@20,P@30,P@40,P@50,CR@5,CR@10,CR@20,CR@30,CR@40,CR@50,F1@5,F1@10,F1@20,F1@30,F1@40,F1@50
251,"International_Jazz_Festival_in_Montreal",.2,.1,.35,.3667,.5,.42,.0556,.0556,.2222,.3333,.5,.5,.087,.0714,.2718,.3492,.5,.4565
252,"rainbow_over_the_lake",.0,.0,.05,.1,.075,.06,.0,.0,.0625,.1875,.1875,.1875,.0,.0,.0556,.1304,.1071,.0909
253,"Wacken_open_air_festival",.8,.9,.75,.8,.775,.8,.16,.32,.44,.64,.64,.64,.2667,.4721,.5546,.7111,.7011,.7111
254,"winter_parks_Vienna",.2,.1,.15,.2667,.325,.28,.04,.04,.12,.28,.28,.32,.0667,.0571,.1333,.2732,.3008,.2987
255,"New_York_car_accidents",.2,.3,.4,.3333,.3,.26,.0714,.1429,.3571,.4286,.5,.5,.1053,.1935,.3774,.375,.375,.3421
256,"Diwali_festival_of_lights",.6,.4,.4,.4,.5,.6,.1429,.1905,.2857,.3333,.5238,.619,.2308,.2581,.3333,.3636,.5116,.6094
257,"Iceland_geyser_eruption",.8,.8,.7,.6667,.675,.7,.1818,.2727,.4545,.5455,.6818,.7273,.2963,.4068,.5512,.6,.6784,.7134
258,"Dia_de_Muertos_parade",1.0,1.0,1.0,1.0,1.0,1.0,.1579,.3158,.3684,.4211,.4737,.5263,.2727,.48,.5385,.5926,.6429,.6897
259,"Festival_de_Cannes",.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0
260,"olympic_games_Beijing",.8,.9,.95,.9,.9,.92,.12,.24,.28,.32,.4,.44,.2087,.3789,.4325,.4721,.5538,.5953
261,"Rio_carnival",1.0,.9,.95,.9667,.975,.94,.1579,.2632,.6316,.7368,.8421,.8421,.2727,.4072,.7587,.8363,.9037,.8884
262,"Carnaval_Nantes",1.0,1.0,1.0,1.0,1.0,1.0,.2778,.3333,.5556,.6111,.6667,.7778,.4348,.5,.7143,.7586,.8,.875
263,"Academy_Awards_in_Hollywood",.4,.2,.4,.3333,.275,.36,.0909,.0909,.5455,.5455,.5455,.7273,.1481,.125,.4615,.4138,.3657,.4816
264,"Mont_Saint_Michel_tides",1.0,1.0,1.0,.9667,.95,.94,.1818,.3182,.5455,.5455,.5909,.6364,.3077,.4828,.7059,.6974,.7286,.7589
265,"Consumer_Electronics_Show_Las_Vegas",1.0,.9,.8,.7667,.725,.72,.1905,.2381,.381,.4762,.619,.7143,.32,.3766,.5161,.5875,.6678,.7171
266,"Geneva_auto_show",.8,.9,.95,.9667,.975,.98,.12,.32,.48,.56,.68,.72,.2087,.4721,.6378,.7092,.8012,.8301
267,"Mardi_Gras_New_Orleans",1.0,1.0,.95,.9667,.95,.96,.125,.125,.1875,.375,.5,.625,.2222,.2222,.3132,.5404,.6552,.7571
268,"snow_in_the_city",1.0,1.0,1.0,1.0,.95,.96,.15,.3,.55,.65,.7,.7,.2609,.4615,.7097,.7879,.8061,.8096
269,"Dakar_Rally",.4,.4,.65,.7667,.8,.84,.0417,.125,.4167,.5417,.625,.625,.0755,.1905,.5078,.6348,.7018,.7167
270,"flying_planes_on_blue_sky",.6,.8,.8,.8333,.8,.76,.1,.15,.3,.4,.5,.6,.1714,.2526,.4364,.5405,.6154,.6706
271,"Albuquerque_International_Balloon_Fiesta",1.0,1.0,1.0,1.0,1.0,1.0,.2174,.3043,.4348,.6087,.6522,.6957,.3571,.4667,.6061,.7568,.7895,.8205
272,"Bastille_day_Paris",.8,.9,.95,.9667,.95,.96,.0909,.1818,.3182,.3636,.4091,.4091,.1633,.3025,.4767,.5285,.5719,.5737
273,"Budapest_Christmas_Fair",.8,.9,.9,.8667,.825,.82,.12,.28,.4,.44,.52,.6,.2087,.4271,.5538,.5837,.6379,.693
274,"Chicago_Blues_Festival",.0,.4,.55,.6333,.725,.74,.0,.1429,.381,.4762,.4762,.4762,.0,.2105,.4501,.5436,.5748,.5795
275,"Fiesta_de_San_Fermin_Spain",.8,.9,.85,.8333,.875,.9,.08,.2,.36,.48,.6,.68,.1455,.3273,.5058,.6091,.7119,.7747
276,"Harbin_Ice___Snow_Sculpture_Festival",1.0,1.0,1.0,.9,.9,.92,.2,.24,.36,.4,.44,.56,.3333,.3871,.5294,.5538,.591,.6962
277,"Holi_festival_India",1.0,1.0,1.0,1.0,1.0,1.0,.25,.35,.5,.5,.55,.55,.4,.5185,.6667,.6667,.7097,.7097
278,"Indianapolis_500",1.0,.7,.55,.5,.625,.66,.08,.12,.24,.24,.36,.48,.1481,.2049,.3342,.3243,.4569,.5558
279,"Kentucky_derby",.4,.2,.35,.3,.25,.24,.2,.2,.4,.6,.6,.6,.2667,.2,.3733,.4,.3529,.3429
280,"Melbourne_Cup_Carnival",.8,.4,.25,.2667,.2,.16,.0667,.0667,.0667,.0667,.0667,.0667,.1231,.1143,.1053,.1067,.1,.0941
281,"winter_sports",.4,.2,.2,.1333,.1,.08,.2857,.2857,.2857,.2857,.2857,.2857,.3333,.2353,.2353,.1818,.1481,.125
282,"Australian_Grand_Prix",.4,.4,.7,.6667,.725,.58,.08,.12,.36,.48,.64,.64,.1333,.1846,.4755,.5581,.6799,.6085
283,"Pingxi_Sky_Lantern_Festival",1.0,1.0,.95,.9333,.9,.92,.1667,.2222,.3333,.5,.6667,.7778,.2857,.3636,.4935,.6512,.766,.8429
284,"Quebec_Winter_Carnival",.4,.4,.55,.5,.425,.46,.0455,.0909,.2727,.3182,.3636,.5,.0816,.1481,.3646,.3889,.3919,.4792
285,"SantaCon_California",.4,.7,.8,.7667,.8,.82,.0909,.2727,.3636,.4545,.5455,.5909,.1481,.3925,.5,.5707,.6486,.6869
286,"sailing_boats_on_sea",1.0,.9,.85,.8667,.85,.88,.2,.32,.52,.64,.68,.72,.3333,.4721,.6453,.7363,.7556,.792
287,"sunset_in_the_city",1.0,.9,.85,.8667,.85,.86,.2222,.2222,.5,.6667,.7222,.7778,.3636,.3564,.6296,.7536,.7809,.8168
288,"downhill_mountain_biking",.6,.7,.6,.5667,.575,.62,.04,.12,.2,.28,.32,.44,.075,.2049,.3,.3748,.4112,.5147
289,"paragliding_in_the_mountains",.2,.1,.15,.1667,.15,.16,.0909,.0909,.2727,.3636,.3636,.4545,.125,.0952,.1935,.2286,.2124,.2367
290,"clouds_on_the_sky",1.0,1.0,1.0,1.0,1.0,1.0,.0909,.1818,.5,.5909,.6818,.7727,.1667,.3077,.6667,.7429,.8108,.8718
291,"Las_Fallas_Valencia",.6,.6,.7,.7333,.775,.78,.1667,.1667,.3333,.5556,.6667,.7222,.2609,.2609,.4516,.6322,.7168,.75
292,"Sandfest_Texas",.8,.8,.65,.6333,.675,.72,.1739,.3478,.4783,.6087,.6957,.7826,.2857,.4848,.5511,.6208,.6852,.75
--------------------
"--","Avg.",P@5,P@10,P@20,P@30,P@40,P@50,CR@5,CR@10,CR@20,CR@30,CR@40,CR@50,F1@5,F1@10,F1@20,F1@30,F1@40,F1@50
,,.7143,.7029,.7021,.69,.6925,.6934,.149,.229,.3813,.4643,.5311,.5849,.2385,.3312,.4748,.532,.5777,.6088
