--------------------
"Run name","me15di_bmedclab_run1_multi.txt"
--------------------
"Average P@20 = ",.7164
"Average CR@20 = ",.3857
"Average F1@20 = ",.4813
--------------------
"Query Id ","Location name",P@5,P@10,P@20,P@30,P@40,P@50,CR@5,CR@10,CR@20,CR@30,CR@40,CR@50,F1@5,F1@10,F1@20,F1@30,F1@40,F1@50
223,"Comic_Con_USA",.8,.8,.7,.6667,.675,.7,.2143,.3571,.6429,.7143,.7857,.7857,.338,.4938,.6702,.6897,.7262,.7404
224,"Storm_on_sea",.8,.7,.65,.6667,.6,.62,.2,.2667,.4,.4667,.6,.6,.32,.3862,.4952,.549,.6,.6098
225,"Le_Tour_de_France",1.0,1.0,.95,.8333,.8,.78,.2857,.4286,.6429,.7143,.9286,.9286,.4444,.6,.7668,.7692,.8595,.8478
226,"London_Marathon",.8,.5,.65,.5333,.525,.52,.1111,.2222,.4444,.5556,.5556,.7778,.1951,.3077,.5279,.5442,.5398,.6233
227,"Edinburgh_Festival_Fringe",.4,.6,.45,.5,.6,.62,.0667,.2667,.3333,.4667,.7333,.7333,.1143,.3692,.383,.4828,.66,.6719
228,"Venice_carnival",1.0,1.0,1.0,.9667,.9,.9,.2,.3,.3,.3,.4,.5,.3333,.4615,.4615,.4579,.5538,.6429
229,"State_Fair_of_Texas",.6,.8,.8,.8333,.75,.72,.05,.2,.4,.5,.5,.65,.0923,.32,.5333,.625,.6,.6832
230,"St_Patricks_day_Ireland",.6,.6,.6,.6,.625,.64,.1765,.3529,.4706,.5882,.7059,.8235,.2727,.4444,.5275,.5941,.663,.7203
231,"Tropical_rain",.2,.1,.05,.1333,.1,.1,.2,.2,.2,.4,.4,.4,.2,.1333,.08,.2,.16,.16
232,"Amsterdam_gay_parade",.4,.7,.85,.8667,.875,.9,.0667,.1333,.3333,.4667,.5333,.6667,.1143,.224,.4789,.6067,.6627,.766
233,"Cancun_beaches",.6,.6,.6,.6,.525,.48,.1538,.3077,.4615,.5385,.5385,.6154,.2449,.4068,.5217,.5676,.5316,.5393
234,"Biennale_de_la_danse_de_Lyon",.4,.6,.7,.7333,.775,.82,.2,.2,.5,.7,.7,.7,.2667,.3,.5833,.7163,.7356,.7553
235,"Roland_Garros_Paris",.8,.4,.55,.7,.775,.76,.1333,.1333,.2,.3333,.4,.4,.2286,.2,.2933,.4516,.5277,.5241
236,"macys_thanksgiving_day_parade_new_york",1.0,1.0,.95,.9333,.925,.94,.1538,.2308,.3846,.6154,.6154,.6154,.2667,.375,.5476,.7417,.7391,.7438
237,"Sunset_Santorini",1.0,1.0,1.0,1.0,1.0,1.0,.2308,.4615,.4615,.4615,.4615,.5385,.375,.6316,.6316,.6316,.6316,.7
238,"Japan_cherry_blossom_festival",1.0,1.0,.9,.8667,.85,.84,.0667,.1333,.1333,.2,.2667,.2667,.125,.2353,.2323,.325,.406,.4048
